Play #,State,Action,Reward,Next State,Terminated
2,[-0.90735155 -0.01933201],2,-1.0,[-0.9234004  -0.01604882],0
2,[-0.9234004  -0.01604882],2,-1.0,[-0.9361197  -0.01271926],0
2,[-0.9361197  -0.01271926],2,-1.0,[-0.9454765  -0.00935679],0
2,[-0.9454765  -0.00935679],2,-1.0,[-0.95144874 -0.00597229],0
2,[-0.95144874 -0.00597229],2,-1.0,[-0.9540235  -0.00257472],0
2,[-0.9540235  -0.00257472],2,-1.0,[-9.5319521e-01  8.2824426e-04],0
2,[-9.5319521e-01  8.2824426e-04],2,-1.0,[-0.9489657   0.00422949],0
2,[-0.9489657   0.00422949],2,-1.0,[-0.941344    0.00762172],0
2,[-0.941344    0.00762172],2,-1.0,[-0.9303473   0.01099672],0
2,[-0.9303473   0.01099672],2,-1.0,[-0.91600263  0.01434468],0
2,[-0.91600263  0.01434468],2,-1.0,[-0.8983491   0.01765353],0
2,[-0.8983491   0.01765353],2,-1.0,[-0.8774407   0.02090839],0
2,[-0.8774407   0.02090839],2,-1.0,[-0.85334957  0.02409114],0
2,[-0.85334957  0.02409114],2,-1.0,[-0.8261694   0.02718018],0
2,[-0.8261694   0.02718018],2,-1.0,[-0.79601896  0.03015042],0
2,[-0.79601896  0.03015042],2,-1.0,[-0.7630454   0.03297361],0
2,[-0.7630454   0.03297361],2,-1.0,[-0.7274264   0.03561895],0
2,[-0.7274264   0.03561895],2,-1.0,[-0.68937224  0.03805415],0
2,[-0.68937224  0.03805415],2,-1.0,[-0.6491254   0.04024683],0
2,[-0.6491254   0.04024683],2,-1.0,[-0.6069592   0.04216619],0
2,[-0.6069592   0.04216619],2,-1.0,[-0.56317437  0.04378489],0
2,[-0.56317437  0.04378489],2,-1.0,[-0.51809335  0.04508102],0
2,[-0.51809335  0.04508102],2,-1.0,[-0.4720536   0.04603973],0
2,[-0.4720536   0.04603973],2,-1.0,[-0.42539892  0.04665468],0
2,[-0.42539892  0.04665468],2,-1.0,[-0.37847015  0.04692879],0
2,[-0.37847015  0.04692879],2,-1.0,[-0.33159575  0.04687439],0
2,[-0.33159575  0.04687439],2,-1.0,[-0.2850831   0.04651268],0
2,[-0.2850831   0.04651268],2,-1.0,[-0.23921047  0.0458726 ],0
2,[-0.23921047  0.0458726 ],2,-1.0,[-0.19422129  0.04498919],0
2,[-0.19422129  0.04498919],2,-1.0,[-0.15031959  0.04390169],0
2,[-0.15031959  0.04390169],2,-1.0,[-0.10766798  0.04265162],0
2,[-0.10766798  0.04265162],2,-1.0,[-0.06638707  0.0412809 ],0
2,[-0.06638707  0.0412809 ],2,-1.0,[-0.02655675  0.03983032],0
2,[-0.02655675  0.03983032],2,-1.0,[0.0117815  0.03833825],0
2,[0.0117815  0.03833825],2,-1.0,[0.04862131 0.03683981],0
2,[0.04862131 0.03683981],2,-1.0,[0.08398767 0.03536636],0
2,[0.08398767 0.03536636],2,-1.0,[0.11793296 0.0339453 ],0
2,[0.11793296 0.0339453 ],2,-1.0,[0.1505331  0.03260014],0
2,[0.1505331  0.03260014],2,-1.0,[0.18188386 0.03135076],0
2,[0.18188386 0.03135076],2,-1.0,[0.21209766 0.03021379],0
2,[0.21209766 0.03021379],2,-1.0,[0.24130069 0.02920303],0
2,[0.24130069 0.02920303],2,-1.0,[0.26963064 0.02832996],0
2,[0.26963064 0.02832996],2,-1.0,[0.29723486 0.02760421],0
2,[0.29723486 0.02760421],2,-1.0,[0.32426885 0.02703399],0
2,[0.32426885 0.02703399],2,-1.0,[0.35089538 0.02662654],0
2,[0.35089538 0.02662654],2,-1.0,[0.3772838  0.02638844],0
2,[0.3772838  0.02638844],2,-1.0,[0.4036098  0.02632598],0
2,[0.4036098  0.02632598],2,-1.0,[0.43005517 0.02644537],0
2,[0.43005517 0.02644537],2,-1.0,[0.45680815 0.02675297],0
2,[0.45680815 0.02675297],2,-1.0,[0.48406354 0.02725538],0
2,[0.48406354 0.02725538],2,-1.0,[0.5120231  0.02795956],1
3,"(array([-0.5181069,  0.       ], dtype=float32), {})",2,-1.0,[-0.5171481   0.00095881],0
3,[-0.5171481   0.00095881],2,-1.0,[-0.5152376   0.00191044],0
3,[-0.5152376   0.00191044],2,-1.0,[-0.5123899   0.00284773],0
3,[-0.5123899   0.00284773],1,-1.0,[-0.50962627  0.00276368],0
3,[-0.50962627  0.00276368],1,-1.0,[-0.5069673   0.00265892],0
3,[-0.5069673   0.00265892],1,-1.0,[-0.5044331   0.00253424],0
3,[-0.5044331   0.00253424],1,-1.0,[-0.50204253  0.00239057],0
3,[-0.50204253  0.00239057],1,-1.0,[-0.4998135   0.00222901],0
3,[-0.4998135   0.00222901],1,-1.0,[-0.4977627   0.00205077],0
3,[-0.4977627   0.00205077],0,-1.0,[-0.49690554  0.0008572 ],0
3,[-0.49690554  0.0008572 ],0,-1.0,[-4.9724832e-01 -3.4278710e-04],0
3,[-4.9724832e-01 -3.4278710e-04],0,-1.0,[-0.49878854 -0.00154021],0
3,[-0.49878854 -0.00154021],0,-1.0,[-0.5015146  -0.00272611],0
3,[-0.5015146  -0.00272611],0,-1.0,[-0.50540626 -0.00389162],0
3,[-0.50540626 -0.00389162],0,-1.0,[-0.51043427 -0.005028  ],0
3,[-0.51043427 -0.005028  ],0,-1.0,[-0.516561   -0.00612671],0
3,[-0.516561   -0.00612671],0,-1.0,[-0.5237405  -0.00717949],0
3,[-0.5237405  -0.00717949],0,-1.0,[-0.5319189  -0.00817843],0
3,[-0.5319189  -0.00817843],0,-1.0,[-0.54103494 -0.00911603],0
3,[-0.54103494 -0.00911603],0,-1.0,[-0.55102026 -0.00998532],0
3,[-0.55102026 -0.00998532],0,-1.0,[-0.5618001  -0.01077989],0
3,[-0.5618001  -0.01077989],0,-1.0,[-0.57329416 -0.01149401],0
3,[-0.57329416 -0.01149401],0,-1.0,[-0.5854168  -0.01212267],0
3,[-0.5854168  -0.01212267],0,-1.0,[-0.5980785  -0.01266169],0
3,[-0.5980785  -0.01266169],0,-1.0,[-0.6111862  -0.01310773],0
3,[-0.6111862  -0.01310773],0,-1.0,[-0.6246446  -0.01345836],0
3,[-0.6246446  -0.01345836],0,-1.0,[-0.6383566  -0.01371207],0
3,[-0.6383566  -0.01371207],0,-1.0,[-0.65222496 -0.01386828],0
3,[-0.65222496 -0.01386828],0,-1.0,[-0.6661523  -0.01392735],0
3,[-0.6661523  -0.01392735],0,-1.0,[-0.68004274 -0.01389049],0
3,[-0.68004274 -0.01389049],0,-1.0,[-0.69380254 -0.01375977],0
3,[-0.69380254 -0.01375977],0,-1.0,[-0.70734054 -0.01353799],0
3,[-0.70734054 -0.01353799],0,-1.0,[-0.7205692  -0.01322866],0
3,[-0.7205692  -0.01322866],0,-1.0,[-0.73340505 -0.01283587],0
3,[-0.73340505 -0.01283587],0,-1.0,[-0.7457692  -0.01236418],0
3,[-0.7457692  -0.01236418],0,-1.0,[-0.7575878  -0.01181856],0
3,[-0.7575878  -0.01181856],0,-1.0,[-0.76879203 -0.01120426],0
3,[-0.76879203 -0.01120426],0,-1.0,[-0.77931875 -0.01052671],0
3,[-0.77931875 -0.01052671],0,-1.0,[-0.78911024 -0.00979148],0
3,[-0.78911024 -0.00979148],0,-1.0,[-0.79811436 -0.00900414],0
3,[-0.79811436 -0.00900414],0,-1.0,[-0.8062846  -0.00817023],0
3,[-0.8062846  -0.00817023],0,-1.0,[-0.81357986 -0.00729524],0
3,[-0.81357986 -0.00729524],0,-1.0,[-0.81996435 -0.00638451],0
3,[-0.81996435 -0.00638451],0,-1.0,[-0.8254076  -0.00544325],0
3,[-0.8254076  -0.00544325],0,-1.0,[-0.8298842  -0.00447653],0
3,[-0.8298842  -0.00447653],1,-1.0,[-0.8323734  -0.00248926],0
3,[-0.8323734  -0.00248926],1,-1.0,[-8.328641e-01 -4.907197e-04],0
3,[-8.328641e-01 -4.907197e-04],1,-1.0,[-0.8313541   0.00151003],0
3,[-0.8313541   0.00151003],2,-1.0,[-0.8268501   0.00450397],0
3,[-0.8268501   0.00450397],2,-1.0,[-0.8193728   0.00747735],0
3,[-0.8193728   0.00747735],2,-1.0,[-0.808957    0.01041581],0
3,[-0.808957    0.01041581],2,-1.0,[-0.795653  0.013304],0
3,[-0.795653  0.013304],2,-1.0,[-0.77952766  0.01612531],0
3,[-0.77952766  0.01612531],2,-1.0,[-0.760666    0.01886167],0
3,[-0.760666    0.01886167],2,-1.0,[-0.73917246  0.02149353],0
3,[-0.73917246  0.02149353],2,-1.0,[-0.71517247  0.02399996],0
3,[-0.71517247  0.02399996],2,-1.0,[-0.6888135   0.02635896],0
3,[-0.6888135   0.02635896],2,-1.0,[-0.66026556  0.02854796],0
3,[-0.66026556  0.02854796],2,-1.0,[-0.6297211   0.03054448],0
3,[-0.6297211   0.03054448],2,-1.0,[-0.59739405  0.03232702],0
3,[-0.59739405  0.03232702],2,-1.0,[-0.5635181   0.03387598],0
3,[-0.5635181   0.03387598],2,-1.0,[-0.52834344  0.03517466],0
3,[-0.52834344  0.03517466],2,-1.0,[-0.49213317  0.03621024],0
3,[-0.49213317  0.03621024],2,-1.0,[-0.4551586  0.0369746],0
3,[-0.4551586  0.0369746],2,-1.0,[-0.41769367  0.0374649 ],0
3,[-0.41769367  0.0374649 ],2,-1.0,[-0.38000977  0.0376839 ],0
3,[-0.38000977  0.0376839 ],2,-1.0,[-0.3423698   0.03763999],0
3,[-0.3423698   0.03763999],2,-1.0,[-0.30502304  0.03734675],0
3,[-0.30502304  0.03734675],2,-1.0,[-0.26820064  0.03682241],0
3,[-0.26820064  0.03682241],2,-1.0,[-0.23211172  0.03608891],0
3,[-0.23211172  0.03608891],2,-1.0,[-0.19694081  0.03517092],0
3,[-0.19694081  0.03517092],2,-1.0,[-0.16284609  0.03409471],0
3,[-0.16284609  0.03409471],2,-1.0,[-0.12995893  0.03288716],0
3,[-0.12995893  0.03288716],2,-1.0,[-0.09838416  0.03157477],0
3,[-0.09838416  0.03157477],2,-1.0,[-0.06820128  0.03018288],0
3,[-0.06820128  0.03018288],2,-1.0,[-0.03946625  0.02873502],0
3,[-0.03946625  0.02873502],2,-1.0,[-0.01221373  0.02725253],0
3,[-0.01221373  0.02725253],2,-1.0,[0.01354047 0.0257542 ],0
3,[0.01354047 0.0257542 ],2,-1.0,[0.03779674 0.02425627],0
3,[0.03779674 0.02425627],2,-1.0,[0.06056906 0.02277232],0
3,[0.06056906 0.02277232],2,-1.0,[0.08188254 0.02131348],0
3,[0.08188254 0.02131348],2,-1.0,[0.10177107 0.01988853],0
3,[0.10177107 0.01988853],2,-1.0,[0.12027522 0.01850415],0
3,[0.12027522 0.01850415],2,-1.0,[0.13744035 0.01716513],0
3,[0.13744035 0.01716513],2,-1.0,[0.15331501 0.01587465],0
3,[0.15331501 0.01587465],2,-1.0,[0.16794947 0.01463446],0
3,[0.16794947 0.01463446],2,-1.0,[0.18139459 0.01344513],0
3,[0.18139459 0.01344513],2,-1.0,[0.19370085 0.01230626],0
3,[0.19370085 0.01230626],2,-1.0,[0.20491746 0.01121661],0
3,[0.20491746 0.01121661],2,-1.0,[0.21509178 0.01017432],0
3,[0.21509178 0.01017432],2,-1.0,[0.22426876 0.00917698],0
3,[0.22426876 0.00917698],2,-1.0,[0.23249055 0.00822179],0
3,[0.23249055 0.00822179],2,-1.0,[0.23979618 0.00730562],0
3,[0.23979618 0.00730562],2,-1.0,[0.24622127 0.0064251 ],0
3,[0.24622127 0.0064251 ],2,-1.0,[0.25179794 0.00557668],0
3,[0.25179794 0.00557668],2,-1.0,[0.25655463 0.00475668],0
3,[0.25655463 0.00475668],2,-1.0,[0.26051596 0.00396131],0
3,[0.26051596 0.00396131],2,-1.0,[0.2637027  0.00318675],0
3,[0.2637027  0.00318675],2,-1.0,[0.26613182 0.00242911],0
3,[0.26613182 0.00242911],2,-1.0,[0.26781628 0.00168447],0
3,[0.26781628 0.00168447],2,-1.0,[0.26876518 0.0009489 ],0
3,[0.26876518 0.0009489 ],2,-1.0,[2.6898363e-01 2.1845323e-04],0
3,[2.6898363e-01 2.1845323e-04],2,-1.0,[ 0.26847282 -0.00051081],0
3,[ 0.26847282 -0.00051081],2,-1.0,[ 0.26722997 -0.00124283],0
3,[ 0.26722997 -0.00124283],2,-1.0,[ 0.26524842 -0.00198156],0
3,[ 0.26524842 -0.00198156],2,-1.0,[ 0.26251748 -0.00273094],0
3,[ 0.26251748 -0.00273094],2,-1.0,[ 0.2590226 -0.0034949],0
3,[ 0.2590226 -0.0034949],2,-1.0,[ 0.25474524 -0.00427733],0
3,[ 0.25474524 -0.00427733],2,-1.0,[ 0.24966314 -0.00508211],0
3,[ 0.24966314 -0.00508211],2,-1.0,[ 0.24375008 -0.00591305],0
3,[ 0.24375008 -0.00591305],1,-1.0,[ 0.23597619 -0.0077739 ],0
3,[ 0.23597619 -0.0077739 ],0,-1.0,[ 0.22530301 -0.01067318],0
3,[ 0.22530301 -0.01067318],0,-1.0,[ 0.21167947 -0.01362353],0
3,[ 0.21167947 -0.01362353],0,-1.0,[ 0.19504333 -0.01663615],0
3,[ 0.19504333 -0.01663615],0,-1.0,[ 0.17532308 -0.01972025],0
3,[ 0.17532308 -0.01972025],0,-1.0,[ 0.15244074 -0.02288234],0
3,[ 0.15244074 -0.02288234],0,-1.0,[ 0.1263153  -0.02612544],0
3,[ 0.1263153  -0.02612544],0,-1.0,[ 0.09686723 -0.02944808],0
3,[ 0.09686723 -0.02944808],0,-1.0,[ 0.06402397 -0.03284325],0
3,[ 0.06402397 -0.03284325],0,-1.0,[ 0.02772669 -0.03629728],0
3,[ 0.02772669 -0.03629728],0,-1.0,[-0.01206195 -0.03978864],0
3,[-0.01206195 -0.03978864],0,-1.0,[-0.05534895 -0.043287  ],0
3,[-0.05534895 -0.043287  ],0,-1.0,[-0.10210157 -0.04675262],0
3,[-0.10210157 -0.04675262],0,-1.0,[-0.15223782 -0.05013625],0
3,[-0.15223782 -0.05013625],0,-1.0,[-0.20561785 -0.05338002],0
3,[-0.20561785 -0.05338002],0,-1.0,[-0.26203713 -0.05641928],0
3,[-0.26203713 -0.05641928],0,-1.0,[-0.3212229  -0.05918578],0
3,[-0.3212229  -0.05918578],1,-1.0,[-0.38183495 -0.06061206],0
3,[-0.38183495 -0.06061206],1,-1.0,[-0.4434785  -0.06164353],0
3,[-0.4434785  -0.06164353],2,-1.0,[-0.5047171  -0.06123866],0
3,[-0.5047171  -0.06123866],2,-1.0,[-0.56509733 -0.06038019],0
3,[-0.56509733 -0.06038019],2,-1.0,[-0.6241671  -0.05906976],0
3,[-0.6241671  -0.05906976],2,-1.0,[-0.681494   -0.05732689],0
3,[-0.681494   -0.05732689],2,-1.0,[-0.73668045 -0.05518647],0
3,[-0.73668045 -0.05518647],2,-1.0,[-0.7893754  -0.05269499],0
3,[-0.7893754  -0.05269499],2,-1.0,[-0.8392817  -0.04990626],0
3,[-0.8392817  -0.04990626],2,-1.0,[-0.8861587  -0.04687702],0
3,[-0.8861587  -0.04687702],2,-1.0,[-0.92982185 -0.04366314],0
3,[-0.92982185 -0.04366314],2,-1.0,[-0.9701384  -0.04031654],0
3,[-0.9701384  -0.04031654],2,-1.0,[-1.0070214  -0.03688304],0
3,[-1.0070214  -0.03688304],2,-1.0,[-1.0404226  -0.03340118],0
3,[-1.0404226  -0.03340118],2,-1.0,[-1.0703243 -0.0299017],0
3,[-1.0703243 -0.0299017],2,-1.0,[-1.096732   -0.02640771],0
3,[-1.096732   -0.02640771],2,-1.0,[-1.1196673  -0.02293526],0
3,[-1.1196673  -0.02293526],2,-1.0,[-1.1391613  -0.01949411],0
3,[-1.1391613  -0.01949411],2,-1.0,[-1.1552501  -0.01608866],0
3,[-1.1552501  -0.01608866],2,-1.0,[-1.1679689  -0.01271886],0
3,[-1.1679689  -0.01271886],2,-1.0,[-1.17735    -0.00938116],0
3,[-1.17735    -0.00938116],2,-1.0,[-1.1834193  -0.00606932],0
3,[-1.1834193  -0.00606932],2,-1.0,[-1.1861945  -0.00277519],0
3,[-1.1861945  -0.00277519],2,-1.0,[-1.185684e+00  5.105849e-04],0
3,[-1.185684e+00  5.105849e-04],2,-1.0,[-1.1818861   0.00379791],0
3,[-1.1818861   0.00379791],2,-1.0,[-1.1747895   0.00709659],0
3,[-1.1747895   0.00709659],2,-1.0,[-1.1643739   0.01041567],0
3,[-1.1643739   0.01041567],2,-1.0,[-1.150611    0.01376279],0
3,[-1.150611    0.01376279],2,-1.0,[-1.1334676   0.01714344],0
3,[-1.1334676   0.01714344],2,-1.0,[-1.1129074   0.02056017],0
3,[-1.1129074   0.02056017],2,-1.0,[-1.0888957   0.02401176],0
3,[-1.0888957   0.02401176],2,-1.0,[-1.0614035   0.02749222],0
3,[-1.0614035   0.02749222],2,-1.0,[-1.0304135   0.03098995],0
3,[-1.0304135   0.03098995],2,-1.0,[-0.99592674  0.03448678],0
3,[-0.99592674  0.03448678],2,-1.0,[-0.9579695   0.03795727],0
3,[-0.9579695   0.03795727],2,-1.0,[-0.91660124  0.04136823],0
3,[-0.91660124  0.04136823],2,-1.0,[-0.87192243  0.0446788 ],0
3,[-0.87192243  0.0446788 ],2,-1.0,[-0.82408136  0.04784108],0
3,[-0.82408136  0.04784108],2,-1.0,[-0.7732797   0.05080164],0
3,[-0.7732797   0.05080164],2,-1.0,[-0.71977574  0.05350399],0
3,[-0.71977574  0.05350399],2,-1.0,[-0.6638839   0.05589183],0
3,[-0.6638839   0.05589183],2,-1.0,[-0.6059707   0.05791319],0
3,[-0.6059707   0.05791319],2,-1.0,[-0.546446    0.05952471],0
3,[-0.546446    0.05952471],2,-1.0,[-0.48575008  0.06069593],0
3,[-0.48575008  0.06069593],2,-1.0,[-0.4243374   0.06141267],0
3,[-0.4243374   0.06141267],2,-1.0,[-0.36265823  0.06167917],0
3,[-0.36265823  0.06167917],2,-1.0,[-0.30113977  0.06151847],0
3,[-0.30113977  0.06151847],2,-1.0,[-0.24016862  0.06097115],0
3,[-0.24016862  0.06097115],2,-1.0,[-0.18007615  0.06009247],0
3,[-0.18007615  0.06009247],2,-1.0,[-0.12112767  0.05894849],0
3,[-0.12112767  0.05894849],2,-1.0,[-0.06351592  0.05761174],0
3,[-0.06351592  0.05761174],2,-1.0,[-0.00735893  0.05615699],0
3,[-0.00735893  0.05615699],2,-1.0,[0.04729866 0.0546576 ],0
3,[0.04729866 0.0546576 ],2,-1.0,[0.10048138 0.05318272],0
3,[0.10048138 0.05318272],2,-1.0,[0.15227684 0.05179545],0
3,[0.15227684 0.05179545],2,-1.0,[0.20282865 0.05055181],0
3,[0.20282865 0.05055181],2,-1.0,[0.25232917 0.04950053],0
3,[0.25232917 0.04950053],2,-1.0,[0.30101243 0.04868326],0
3,[0.30101243 0.04868326],2,-1.0,[0.34914762 0.04813519],0
3,[0.34914762 0.04813519],2,-1.0,[0.39703333 0.04788572],0
3,[0.39703333 0.04788572],2,-1.0,[0.44499245 0.04795912],0
3,[0.44499245 0.04795912],2,-1.0,[0.4933675  0.04837503],0
3,[0.4933675  0.04837503],2,-1.0,[0.5425161 0.0491486],1
4,"(array([-0.5216224,  0.       ], dtype=float32), {})",2,-1.0,[-0.5206373   0.00098518],0
4,[-0.5206373   0.00098518],2,-1.0,[-0.51867425  0.00196297],0
4,[-0.51867425  0.00196297],2,-1.0,[-0.51574826  0.00292603],0
4,[-0.51574826  0.00292603],2,-1.0,[-0.5118811   0.00386716],0
4,[-0.5118811   0.00386716],2,-1.0,[-0.5071018  0.0047793],0
4,[-0.5071018  0.0047793],2,-1.0,[-0.5014462   0.00565562],0
4,[-0.5014462   0.00565562],2,-1.0,[-0.49495658  0.0064896 ],0
4,[-0.49495658  0.0064896 ],2,-1.0,[-0.48768154  0.00727504],0
4,[-0.48768154  0.00727504],2,-1.0,[-0.47967535  0.00800619],0
4,[-0.47967535  0.00800619],2,-1.0,[-0.47099763  0.00867771],0
4,[-0.47099763  0.00867771],1,-1.0,[-0.4627128   0.00828484],0
4,[-0.4627128   0.00828484],1,-1.0,[-0.45488206  0.00783073],0
4,[-0.45488206  0.00783073],1,-1.0,[-0.44756305  0.007319  ],0
4,[-0.44756305  0.007319  ],1,-1.0,[-0.4408094   0.00675366],0
4,[-0.4408094   0.00675366],1,-1.0,[-0.4346703   0.00613911],0
4,[-0.4346703   0.00613911],1,-1.0,[-0.42919028  0.00548003],0
4,[-0.42919028  0.00548003],1,-1.0,[-0.42440888  0.00478139],0
4,[-0.42440888  0.00478139],2,-1.0,[-0.4193605  0.0050484],0
4,[-0.4193605  0.0050484],2,-1.0,[-0.4140812   0.00527929],0
4,[-0.4140812   0.00527929],2,-1.0,[-0.4086086   0.00547261],0
4,[-0.4086086   0.00547261],2,-1.0,[-0.4029814   0.00562718],0
4,[-0.4029814   0.00562718],2,-1.0,[-0.39723924  0.00574217],0
4,[-0.39723924  0.00574217],2,-1.0,[-0.39142224  0.005817  ],0
4,[-0.39142224  0.005817  ],2,-1.0,[-0.3855708   0.00585145],0
4,[-0.3855708   0.00585145],2,-1.0,[-0.37972522  0.00584558],0
4,[-0.37972522  0.00584558],2,-1.0,[-0.37392548  0.00579972],0
4,[-0.37392548  0.00579972],2,-1.0,[-0.36821097  0.00571451],0
4,[-0.36821097  0.00571451],2,-1.0,[-0.36262012  0.00559085],0
4,[-0.36262012  0.00559085],2,-1.0,[-0.35719022  0.0054299 ],0
4,[-0.35719022  0.0054299 ],2,-1.0,[-0.3519572   0.00523304],0
4,[-0.3519572   0.00523304],2,-1.0,[-0.34695533  0.00500186],0
4,[-0.34695533  0.00500186],2,-1.0,[-0.34221715  0.00473818],0
4,[-0.34221715  0.00473818],2,-1.0,[-0.33777317  0.00444396],0
4,[-0.33777317  0.00444396],2,-1.0,[-0.33365184  0.00412135],0
4,[-0.33365184  0.00412135],2,-1.0,[-0.32987922  0.0037726 ],0
4,[-0.32987922  0.0037726 ],2,-1.0,[-0.3264791   0.00340012],0
4,[-0.3264791   0.00340012],2,-1.0,[-0.3234727  0.0030064],0
4,[-0.3234727  0.0030064],2,-1.0,[-0.3208787   0.00259401],0
4,[-0.3208787   0.00259401],2,-1.0,[-0.3187131   0.00216561],0
4,[-0.3187131   0.00216561],2,-1.0,[-0.31698918  0.00172392],0
4,[-0.31698918  0.00172392],2,-1.0,[-0.3157175   0.00127168],0
4,[-0.3157175   0.00127168],2,-1.0,[-0.31490582  0.00081169],0
4,[-0.31490582  0.00081169],2,-1.0,[-0.31455907  0.00034676],0
4,[-0.31455907  0.00034676],2,-1.0,[-3.1467935e-01 -1.2028083e-04],0
4,[-3.1467935e-01 -1.2028083e-04],2,-1.0,[-0.31526592 -0.00058659],0
4,[-0.31526592 -0.00058659],1,-1.0,[-0.31731525 -0.00204933],0
4,[-0.31731525 -0.00204933],1,-1.0,[-0.32081482 -0.00349957],0
4,[-0.32081482 -0.00349957],0,-1.0,[-0.3267432  -0.00592836],0
4,[-0.3267432  -0.00592836],0,-1.0,[-0.33506364 -0.00832044],0
4,[-0.33506364 -0.00832044],0,-1.0,[-0.3457239  -0.01066026],0
4,[-0.3457239  -0.01066026],0,-1.0,[-0.3586558 -0.0129319],0
4,[-0.3586558 -0.0129319],0,-1.0,[-0.37377492 -0.01511911],0
4,[-0.37377492 -0.01511911],0,-1.0,[-0.39098024 -0.01720533],0
4,[-0.39098024 -0.01720533],0,-1.0,[-0.4101542  -0.01917394],0
4,[-0.4101542  -0.01917394],0,-1.0,[-0.43116263 -0.02100844],0
4,[-0.43116263 -0.02100844],0,-1.0,[-0.45385548 -0.02269286],0
4,[-0.45385548 -0.02269286],0,-1.0,[-0.4780676  -0.02421213],0
4,[-0.4780676  -0.02421213],0,-1.0,[-0.50362015 -0.02555255],0
4,[-0.50362015 -0.02555255],0,-1.0,[-0.5303225 -0.0267023],0
4,[-0.5303225 -0.0267023],0,-1.0,[-0.55797434 -0.02765188],0
4,[-0.55797434 -0.02765188],0,-1.0,[-0.58636886 -0.02839452],0
4,[-0.58636886 -0.02839452],0,-1.0,[-0.61529535 -0.02892652],0
4,[-0.61529535 -0.02892652],0,-1.0,[-0.6445428  -0.02924743],0
4,[-0.6445428  -0.02924743],0,-1.0,[-0.6739029  -0.02936013],0
4,[-0.6739029  -0.02936013],0,-1.0,[-0.7031736  -0.02927066],0
4,[-0.7031736  -0.02927066],0,-1.0,[-0.73216164 -0.02898806],0
4,[-0.73216164 -0.02898806],0,-1.0,[-0.76068556 -0.02852392],0
4,[-0.76068556 -0.02852392],0,-1.0,[-0.7885775  -0.02789194],0
4,[-0.7885775  -0.02789194],0,-1.0,[-0.8156849 -0.0271074],0
4,[-0.8156849 -0.0271074],0,-1.0,[-0.84187144 -0.02618652],0
4,[-0.84187144 -0.02618652],0,-1.0,[-0.86701745 -0.025146  ],0
4,[-0.86701745 -0.025146  ],0,-1.0,[-0.8910199  -0.02400242],0
4,[-0.8910199  -0.02400242],1,-1.0,[-0.9127917  -0.02177184],0
4,[-0.9127917  -0.02177184],1,-1.0,[-0.93226403 -0.01947234],0
4,[-0.93226403 -0.01947234],2,-1.0,[-0.9483835  -0.01611948],0
4,[-0.9483835  -0.01611948],2,-1.0,[-0.961112   -0.01272853],0
4,[-0.961112   -0.01272853],2,-1.0,[-0.97042346 -0.00931143],0
4,[-0.97042346 -0.00931143],2,-1.0,[-0.97630095 -0.00587745],0
4,[-0.97630095 -0.00587745],2,-1.0,[-0.97873473 -0.00243378],0
4,[-0.97873473 -0.00243378],2,-1.0,[-0.97772104  0.00101367],0
4,[-0.97772104  0.00101367],2,-1.0,[-0.9732615   0.00445956],0
4,[-0.9732615   0.00445956],2,-1.0,[-0.96536314  0.00789832],0
4,[-0.96536314  0.00789832],2,-1.0,[-0.9540398   0.01132335],0
4,[-0.9540398   0.01132335],2,-1.0,[-0.9393135   0.01472636],0
4,[-0.9393135   0.01472636],2,-1.0,[-0.9212169   0.01809656],0
4,[-0.9212169   0.01809656],2,-1.0,[-0.8997968   0.02142012],0
4,[-0.8997968   0.02142012],2,-1.0,[-0.8751171   0.02467965],0
4,[-0.8751171   0.02467965],2,-1.0,[-0.8472633   0.02785385],0
4,[-0.8472633   0.02785385],2,-1.0,[-0.8163458   0.03091747],0
4,[-0.8163458   0.03091747],2,-1.0,[-0.7825043   0.03384151],0
4,[-0.7825043   0.03384151],2,-1.0,[-0.7459104   0.03659387],0
4,[-0.7459104   0.03659387],2,-1.0,[-0.7067701   0.03914032],0
4,[-0.7067701   0.03914032],2,-1.0,[-0.6653241  0.041446 ],0
4,[-0.6653241  0.041446 ],2,-1.0,[-0.6218469  0.0434772],0
4,[-0.6218469  0.0434772],2,-1.0,[-0.57664347  0.04520344],0
4,[-0.57664347  0.04520344],2,-1.0,[-0.5300439  0.0465996],0
4,[-0.5300439  0.0465996],2,-1.0,[-0.48239595  0.04764793],0
4,[-0.48239595  0.04764793],2,-1.0,[-0.43405625  0.0483397 ],0
4,[-0.43405625  0.0483397 ],2,-1.0,[-0.38538006  0.04867618],0
4,[-0.38538006  0.04867618],2,-1.0,[-0.33671108  0.04866899],0
4,[-0.33671108  0.04866899],2,-1.0,[-0.28837144  0.04833962],0
4,[-0.28837144  0.04833962],2,-1.0,[-0.24065322  0.04771824],0
4,[-0.24065322  0.04771824],2,-1.0,[-0.19381125  0.04684196],0
4,[-0.19381125  0.04684196],2,-1.0,[-0.14805849  0.04575277],0
4,[-0.14805849  0.04575277],2,-1.0,[-0.10356314  0.04449535],0
4,[-0.10356314  0.04449535],2,-1.0,[-0.0604481   0.04311505],0
4,[-0.0604481   0.04311505],2,-1.0,[-0.01879206  0.04165604],0
4,[-0.01879206  0.04165604],2,-1.0,[0.02136796 0.04016001],0
4,[0.02136796 0.04016001],2,-1.0,[0.06003311 0.03866515],0
